patch_id,label,loss_percentage,tree_cover_percentage,loss_year,gain_percentage
patch_002212,1,48.981,93.7,2024,0.0
patch_002213,1,65.0107,93.52,2011,0.0
patch_002214,1,34.9174,94.85,2020,0.0512
patch_002215,1,12.2206,85.57,2020,1.202
patch_002216,1,10.7633,97.98,2011,0.0443
patch_002217,1,62.3193,73.19,2003,0.0477
patch_002218,1,37.6103,86.22,2002,0.0
patch_002219,1,1.2786,95.45,2022,0.0715
patch_002220,1,15.7575,86.17,2021,2.5103
patch_002221,1,16.852,94.46,2021,0.2415
patch_002222,1,3.7887,97.89,2014,0.6917
patch_002223,1,43.9768,93.56,2004,0.0
patch_002224,1,79.4157,95.7,2004,0.0239
patch_002225,1,59.5659,83.17,2004,0.0
patch_002226,1,49.4362,98.86,2004,0.2624
patch_002227,1,30.7038,99.78,2004,0.5247
patch_002228,1,6.7644,99.77,2017,0.0
patch_002229,1,0.0239,99.69,2003,0.0
patch_002230,1,1.8454,98.92,2017,0.0239
patch_002231,1,36.4739,97.87,2016,0.0
patch_002232,1,18.9556,97.69,2016,0.0
patch_002233,1,32.4104,99.3,2017,0.0
patch_002234,1,36.8263,99.73,2017,0.0
patch_002235,1,40.4777,99.02,2019,0.0477
patch_002236,1,22.8465,99.13,2005,0.0775
patch_002237,1,0.9302,99.75,2011,0.0
patch_002238,1,0.0477,90.35,2006,0.0
patch_002239,1,0.1431,93.93,2024,0.0
patch_002240,1,0.0477,95.14,2012,0.0
patch_002241,1,0.2862,93.92,2024,0.0
patch_002242,0,0.0,91.38,0,0.0
patch_002243,0,0.0,90.25,0,0.0
patch_002244,0,0.0,94.05,0,0.0
patch_002245,0,0.0,96.84,0,0.0
patch_002246,0,0.0,92.49,0,0.0
patch_002247,0,0.0,98.85,0,0.0
patch_002248,0,0.0,84.89,0,0.0
patch_002249,1,0.0238,75.75,2016,0.0
patch_002250,0,0.0,68.95,0,0.0
patch_002251,0,0.0,91.71,0,0.0
patch_002252,1,10.5822,87.83,2018,0.0477
patch_002253,1,52.0765,75.9,2002,1.2112
patch_002254,1,47.795,77.6,2016,0.9302
patch_002256,1,56.5434,92.36,2004,0.0597
patch_002257,1,29.9192,81.72,2004,0.3589
patch_002258,1,25.9662,79.09,2018,0.6248
patch_002259,1,3.5542,59.19,2020,0.8256
patch_002260,1,15.6881,51.16,2021,0.4949
patch_002261,1,36.8936,91.37,2021,0.0954
patch_002262,1,42.56,89.95,2016,0.0
patch_002263,1,21.3245,90.37,2016,0.2146
patch_002264,1,19.6358,98.57,2007,0.0
patch_002265,1,55.0184,92.15,2019,0.0716
patch_002266,1,64.4212,96.01,2020,0.4293
patch_002267,1,15.4564,90.33,2020,0.0
patch_002268,0,0.0,69.88,0,0.0
patch_002269,0,0.0,68.58,0,0.0
patch_002270,0,0.0,67.33,0,0.0
patch_002271,0,0.0,56.52,0,0.0
patch_002272,0,0.0,58.99,0,0.0
patch_002273,0,0.0,62.0,0,0.0
patch_002274,0,0.0,50.91,0,0.0
patch_002275,0,0.0,58.93,0,0.0
patch_002276,0,0.0,42.13,0,0.0
patch_002277,1,0.8258,62.8,2016,0.0
patch_002278,0,0.0,56.52,0,0.0
patch_002279,0,0.0,72.07,0,0.0
patch_002280,1,66.675,74.99,2001,0.0716
patch_002281,1,25.7334,93.25,2001,1.0734
patch_002286,1,6.3537,63.31,2012,0.0
patch_002287,1,1.0972,86.12,2020,0.0239
patch_002288,1,0.167,98.25,2006,0.0
patch_002289,1,0.1908,99.05,2024,0.0
patch_002290,0,0.0,99.4,0,0.0
patch_002291,1,0.644,67.86,2007,0.0
patch_002292,1,0.0477,78.4,2013,0.0
patch_002293,1,0.1908,79.97,2021,0.0
patch_002294,0,0.0,99.79,0,0.0
patch_002295,0,0.0,99.81,0,0.0
patch_002297,0,0.0,99.13,0,0.0
patch_002298,0,0.0,98.41,0,0.0
patch_002300,0,0.0,99.84,0,0.0
patch_002301,0,0.0,99.96,0,0.0
patch_002302,0,0.0,99.93,0,0.0
patch_002303,1,0.0477,99.81,2012,0.0
patch_002304,0,0.0,99.71,0,0.0
patch_002305,0,0.0,99.61,0,0.0
patch_002306,0,0.0,99.6,0,0.0
patch_002307,1,0.0239,99.49,2010,0.0
patch_002308,0,0.0,99.54,0,0.0
patch_002309,0,0.0,99.64,0,0.0
patch_002310,0,0.0,99.52,0,0.0
patch_002311,0,0.0,99.51,0,0.0
patch_002312,1,0.0477,99.65,2012,0.0
patch_002313,0,0.0,99.81,0,0.0
patch_002314,0,0.0,99.87,0,0.0
patch_002315,1,0.0716,99.78,2017,0.0
patch_002316,1,1.2642,95.75,2017,0.0
patch_002317,1,3.0534,97.62,2017,0.0
patch_002318,1,9.4756,96.31,2010,0.0
patch_002319,1,2.0866,98.67,2017,0.0954
patch_002320,1,0.5725,99.72,2020,0.0
patch_002321,0,0.0,99.66,0,0.0
patch_002323,1,1.5531,97.88,2020,0.0
patch_002324,1,2.9015,99.26,2020,0.0
patch_002325,1,0.0209,99.55,2003,0.0
patch_002326,0,0.0,99.34,0,0.0
patch_002327,0,0.0,99.22,0,0.0
patch_002328,0,0.0,99.3,0,0.0
patch_002329,0,0.0,99.31,0,0.0
patch_002330,0,0.0,99.64,0,0.0
patch_002331,0,0.0,99.69,0,0.0
patch_002333,0,0.0,99.2,0,0.0
patch_002334,1,0.0239,99.71,2013,0.0
patch_002335,0,0.0,99.81,0,0.0
patch_002336,0,0.0,99.66,0,0.0
patch_002337,0,0.0,95.56,0,0.0
patch_002338,0,0.0,96.74,0,0.0
patch_002339,0,0.0,94.27,0,0.0
patch_002340,0,0.0,95.99,0,0.0
patch_002341,1,0.0239,94.13,2011,0.0
patch_002342,0,0.0,88.71,0,0.0
patch_002343,0,0.0,88.79,0,0.0
patch_002344,0,0.0,85.23,0,0.0
patch_002345,1,0.2624,81.81,2025,0.0
patch_002346,1,19.4656,80.3,2021,0.0
patch_002347,1,38.2766,84.7,2022,0.0239
patch_002348,1,45.606,69.3,2022,0.2385
patch_002349,1,2.5716,93.25,2004,0.0477
patch_002350,1,64.005,92.94,2002,0.1193
patch_002351,1,28.574,90.31,2002,1.0252
patch_002352,1,22.1067,56.45,2004,0.8099
patch_002354,1,20.5486,53.89,2002,0.8826
patch_002355,1,47.7382,86.85,2002,1.455
patch_002356,1,58.8913,72.21,2016,0.3846
patch_002357,1,65.1608,76.4,2001,0.4055
patch_002358,1,42.3334,61.63,2001,0.1193
patch_002359,1,56.2098,83.49,2001,0.0
patch_002360,1,20.3872,83.81,2020,0.0
patch_002361,1,16.8306,56.23,2021,0.0954
patch_002362,1,36.4787,74.63,2020,0.0239
patch_002363,1,29.8683,84.74,2020,0.0716
patch_002364,1,18.0376,83.53,2018,0.0
patch_002365,1,57.7395,68.43,2001,0.1193
patch_002366,1,51.7157,76.34,2017,0.0239
patch_002367,1,41.9116,72.71,2018,0.0239
patch_002368,1,26.915,64.41,2002,0.0716
patch_002369,1,54.3656,93.8,2004,0.0
patch_002370,1,24.3222,68.29,2006,0.4771
patch_002372,1,45.1167,77.73,2016,0.647
patch_002373,1,19.9459,92.62,2019,0.0239
patch_002374,1,36.6728,85.81,2002,0.0692
patch_002375,1,57.8612,88.11,2020,0.1663
patch_002376,1,55.9352,59.3,2002,0.167
patch_002378,1,39.9305,89.76,2006,3.4528
patch_002379,1,3.1784,96.03,2015,0.0945
patch_002380,1,6.4762,66.36,2005,0.0954
patch_002382,1,32.8617,57.71,2011,0.3954
patch_002383,1,11.011,88.81,2008,0.0567
patch_002384,1,35.9258,56.37,2004,0.4308
patch_002385,1,12.2555,75.14,2008,0.0477
patch_002386,1,28.8728,59.49,2003,0.1895
patch_002387,1,26.9763,57.49,2004,0.2697
patch_002388,1,30.9754,72.1,2016,0.167
patch_002390,1,42.326,55.79,2004,0.0
patch_002391,1,45.2421,50.8,2006,0.1431
patch_002392,1,39.0456,78.26,2010,0.0
patch_002393,1,9.5827,81.85,2003,0.0
patch_002394,1,14.5745,94.14,2022,0.1431
patch_002395,1,27.8726,95.71,2016,0.0
patch_002396,1,22.5113,98.24,2016,0.0
patch_002397,1,11.3692,97.74,2003,0.0239
patch_002398,1,9.2189,93.36,2003,0.0
patch_002399,1,0.4771,87.69,2011,0.0
patch_002400,1,0.4771,95.85,2011,0.0
patch_002401,1,6.6148,93.97,2022,0.0
patch_002402,1,19.1236,95.47,2011,0.1431
patch_002403,1,46.6345,95.87,2002,0.2147
patch_002404,1,36.2655,90.35,2002,0.1908
patch_002406,1,54.6299,96.02,2002,0.6202
patch_002407,1,69.423,92.8,2003,0.0
patch_002408,1,38.9537,75.58,2010,0.0
patch_002409,1,23.6943,92.01,2010,0.0
patch_002410,1,84.4675,98.99,2004,0.0
patch_002411,1,63.6601,74.23,2004,0.0
patch_002412,1,88.5631,86.68,2004,0.0
patch_002413,1,45.0894,93.87,2004,0.1431
patch_002414,1,59.5135,94.01,2003,0.0
patch_002415,1,47.9006,77.01,2006,0.0
patch_002416,1,53.9324,58.37,2005,0.0
patch_002418,1,40.3597,54.72,2017,0.1371
patch_002423,1,91.1669,95.5,2003,0.0
patch_002424,1,67.5143,90.85,2002,0.0239
patch_002427,1,7.6129,68.83,2002,0.0
patch_002431,1,17.6989,68.92,2002,0.7663
patch_002432,1,38.1089,78.39,2018,1.4312
patch_002433,1,41.9302,66.91,2004,0.2862
patch_002434,1,47.2157,68.83,2004,0.0477
patch_002435,1,4.2133,97.09,2020,0.0
patch_002436,1,2.7285,98.95,2020,0.0
patch_002437,1,64.2537,93.38,2016,0.1908
patch_002438,1,60.2507,94.84,2020,0.164
patch_002439,1,62.4569,99.25,2025,0.2147
patch_002440,1,40.3377,99.06,2025,0.0954
patch_002441,1,66.2604,98.75,2020,0.0
patch_002442,1,46.0557,92.06,2019,0.164
patch_002443,1,24.836,95.78,2025,0.0626
patch_002444,1,15.0482,94.61,2004,1.9082
patch_002445,1,33.2466,82.37,2004,0.3786
patch_002446,1,18.2678,92.43,2021,0.0954
patch_002447,1,12.101,88.28,2018,0.0239
patch_002448,1,18.204,78.05,2022,0.3996
patch_002449,1,15.5097,68.87,2021,0.4532
patch_002450,1,15.1216,86.71,2004,0.1431
patch_002451,1,18.8072,97.58,2004,0.0
patch_002452,1,24.1996,99.49,2004,0.0
patch_002453,1,14.4604,97.41,2004,0.3578
patch_002454,1,7.5527,98.23,2003,3.0739
patch_002455,1,10.2521,99.78,2016,0.0
patch_002456,1,17.8486,99.85,2016,0.0
patch_002457,1,13.4854,78.36,2020,5.3812
patch_002459,1,23.381,99.47,2016,0.0
patch_002460,1,5.5352,99.07,2018,0.0
patch_002461,1,8.8417,99.73,2017,0.0
patch_002462,1,15.7352,99.61,2020,0.0
patch_002463,1,0.0477,97.96,2006,0.0
patch_002464,0,0.0,99.93,0,0.0
patch_002465,0,0.0,99.92,0,0.0
patch_002466,0,0.0,93.0,0,0.0
patch_002467,0,0.0,66.59,0,0.0
patch_002468,1,0.0954,85.14,2012,0.0
patch_002469,0,0.0,92.06,0,0.0
patch_002470,0,0.0,93.72,0,0.0
patch_002472,0,0.0,87.03,0,0.0
patch_002473,0,0.0,91.57,0,0.0
patch_002474,0,0.0,86.57,0,0.0
patch_002475,1,0.0477,96.56,2014,0.0
patch_002476,1,0.1193,90.18,2014,0.0
patch_002477,0,0.0,93.29,0,0.0
patch_002478,0,0.0,96.47,0,0.0
patch_002479,0,0.0,98.19,0,0.0
patch_002480,1,0.0239,97.16,2002,0.0
patch_002481,1,0.3787,95.77,2002,0.1014
patch_002482,1,12.2439,95.33,2015,0.7394
patch_002483,1,20.1913,70.28,2025,1.8575
patch_002484,1,33.0756,83.65,2019,1.7621
patch_002485,1,36.2521,76.05,2019,0.0736
patch_002486,1,23.9315,69.79,2023,8.7473
patch_002487,1,12.8247,66.9,2002,2.4783
patch_002488,1,24.5407,71.34,2022,2.8425
patch_002489,1,13.2193,85.14,2004,1.9509
patch_002490,1,39.6457,90.43,2004,1.5313
patch_002491,1,27.0117,94.33,2023,0.0
patch_002492,1,66.6997,96.09,2023,0.0239
patch_002493,1,74.454,97.37,2019,0.1908
patch_002494,1,62.7754,98.08,2024,0.0477
patch_002495,1,13.876,98.27,2006,0.2385
patch_002496,0,0.0,96.28,0,0.0
patch_002497,1,0.1193,95.06,2024,0.0
patch_002498,0,0.0,94.95,0,0.0
patch_002499,0,0.0,85.56,0,0.0
patch_002500,0,0.0,91.6,0,0.0
patch_002501,0,0.0,94.23,0,0.0
patch_002502,0,0.0,70.54,0,0.0
patch_002503,0,0.0,77.22,0,0.0
patch_002504,1,11.6016,58.83,2016,0.0
patch_002505,1,5.2185,67.14,2016,0.0
patch_002506,0,0.0,93.22,0,0.0
patch_002507,0,0.0,97.78,0,0.0
patch_002508,1,87.8696,90.95,2001,0.0
patch_002509,1,48.8142,61.4,2001,0.0
patch_002514,1,2.4421,46.72,2007,0.0
patch_002516,1,6.8434,94.69,2023,0.0239
patch_002517,1,1.8368,96.49,2023,0.0
patch_002518,1,0.0239,99.05,2017,0.0286
patch_002521,1,7.6326,80.81,2021,0.0
patch_002522,1,1.0138,95.4,2023,0.0239
patch_002523,1,0.0239,99.8,2012,0.0
patch_002524,0,0.0,99.71,0,0.0
patch_002525,0,0.0,99.68,0,0.0
patch_002526,0,0.0,99.59,0,0.0
patch_002528,0,0.0,99.85,0,0.0
patch_002529,0,0.0,99.9,0,0.0
patch_002530,0,0.0,99.74,0,0.0
patch_002531,0,0.0,99.61,0,0.0
patch_002532,0,0.0,99.48,0,0.0
patch_002533,1,0.0239,99.45,2010,0.0
patch_002534,0,0.0,99.44,0,0.0
patch_002535,0,0.0,99.29,0,0.0
patch_002536,0,0.0,99.38,0,0.0
patch_002537,1,0.0477,99.51,2017,0.0
patch_002538,0,0.0,99.55,0,0.0
patch_002539,0,0.0,99.63,0,0.0
patch_002540,1,0.0477,99.55,2017,0.0
patch_002541,0,0.0,99.56,0,0.0
patch_002542,0,0.0,99.65,0,0.0
patch_002543,0,0.0,99.75,0,0.0
patch_002544,1,0.0477,99.74,2013,0.0
patch_002545,1,0.0239,99.85,2002,0.0
patch_002546,0,0.0,99.91,0,0.0
patch_002547,0,0.0,99.86,0,0.0
patch_002548,0,0.0,99.58,0,0.0
patch_002549,0,0.0,99.55,0,0.0
patch_002550,0,0.0,99.61,0,0.0
patch_002551,0,0.0,99.36,0,0.0
patch_002552,1,0.0477,98.55,2017,0.0
patch_002553,1,0.9333,98.42,2020,0.0
patch_002554,1,0.1908,99.71,2020,0.0
patch_002555,0,0.0,99.55,0,0.0
patch_002556,0,0.0,99.63,0,0.0
patch_002557,0,0.0,99.31,0,0.0
patch_002558,0,0.0,99.27,0,0.0
patch_002559,0,0.0,99.36,0,0.0
patch_002560,0,0.0,99.44,0,0.0
patch_002561,0,0.0,99.49,0,0.0
patch_002562,0,0.0,99.41,0,0.0
patch_002563,0,0.0,99.56,0,0.0
patch_002564,0,0.0,98.98,0,0.0
patch_002565,1,0.0716,98.25,2021,0.0
patch_002566,0,0.0,99.0,0,0.0
patch_002567,1,0.0239,98.1,2002,0.0
patch_002568,0,0.0,96.06,0,0.0
patch_002569,0,0.0,79.02,0,0.0
patch_002570,0,0.0,75.0,0,0.0
patch_002571,0,0.0,80.66,0,0.0
patch_002572,1,0.8259,72.9,2024,0.0
patch_002573,1,1.8368,67.26,2024,0.0
patch_002574,1,12.3559,63.46,2021,0.0
patch_002575,1,38.5922,74.81,2021,0.0
patch_002576,1,70.3134,77.94,2022,1.1599
patch_002577,1,3.0175,82.55,2024,0.0
patch_002578,1,25.2154,87.38,2003,0.0716
patch_002579,1,3.9065,80.55,2010,0.0254
patch_002580,1,24.2485,65.82,2022,0.219
patch_002582,1,37.5487,58.59,2002,0.4535
patch_002583,1,45.5501,91.5,2002,0.1193
patch_002584,1,56.3952,75.48,2016,1.2404
patch_002585,1,64.9983,84.23,2017,0.4532
patch_002586,1,63.6056,80.09,2004,0.5009
patch_002587,1,55.9403,67.06,2002,0.0477
patch_002588,1,27.788,75.24,2002,0.1908
patch_002589,1,24.0735,51.66,2016,0.0954
patch_002590,1,35.7585,72.85,2017,0.0477
patch_002591,1,49.4079,85.63,2020,0.0239
patch_002592,1,46.017,77.57,2021,0.0
patch_002594,1,24.8507,72.29,2018,0.2385
patch_002595,1,31.1792,69.46,2021,0.6441
patch_002597,1,83.5999,80.7,2018,0.0
patch_002599,1,23.9552,79.64,2016,0.0325
patch_002600,1,28.5539,80.51,2002,0.0716
patch_002601,1,35.8475,85.11,2003,0.0
patch_002603,1,34.6404,81.27,2002,1.2971
patch_002606,1,81.1447,89.65,2002,1.3186
patch_002607,1,54.697,75.84,2002,0.0804
patch_002610,1,15.4186,89.38,2014,0.0239
patch_002611,1,21.0887,74.55,2001,0.1223
patch_002612,1,30.1372,58.53,2002,0.2387
patch_002613,1,0.4085,98.24,2018,0.0
patch_002614,1,0.0239,96.93,2003,0.0
patch_002615,1,49.369,95.03,2004,0.0239
patch_002616,1,24.2724,69.02,2004,0.2147
patch_002617,1,36.7817,65.45,2021,0.0
patch_002618,1,43.92,62.71,2002,0.1193
patch_002619,1,30.1844,52.65,2002,0.0
patch_002620,1,34.6097,65.32,2005,0.1065
patch_002621,1,58.596,79.08,2004,0.3766
patch_002622,1,81.8904,96.75,2005,0.0
patch_002623,1,76.4241,83.12,2016,0.4055
patch_002624,1,58.8561,74.28,2016,0.0239
patch_002625,1,66.166,94.09,2003,0.0239
patch_002626,1,58.5838,92.71,2002,0.0239
patch_002627,1,10.551,91.79,2002,0.0716
patch_002628,1,0.0239,96.93,2007,0.0
patch_002629,1,16.6883,96.11,2005,0.0
patch_002630,1,64.8749,96.01,2010,0.0
patch_002631,1,26.2585,97.29,2011,0.0
patch_002632,1,6.9821,96.98,2006,0.3102
patch_002633,1,24.9035,96.11,2003,0.3459
patch_002634,1,41.9273,88.95,2003,0.2024
patch_002635,1,31.7859,95.33,2003,0.2147
patch_002636,1,72.1803,68.91,2017,0.0
patch_002637,1,33.9167,93.85,2010,0.0607
patch_002638,1,0.1627,99.27,2002,0.0226
patch_002639,1,26.515,80.04,2013,0.0
patch_002640,1,39.6168,64.19,2010,0.5433
patch_002641,1,35.8459,62.0,2002,0.4602
patch_002642,1,38.8505,72.47,2003,1.3359
patch_002652,1,24.3989,95.89,2015,0.0
patch_002656,1,12.7986,59.28,2004,0.2385
patch_002663,1,61.3453,91.91,2016,0.0
patch_002664,1,39.3604,83.67,2016,0.0477
patch_002665,1,8.7903,72.16,2016,0.948
patch_002666,1,9.6621,82.42,2024,1.0704
patch_002667,1,47.4902,98.77,2003,0.0
patch_002668,1,56.3645,98.25,2020,0.2087
patch_002669,1,43.089,98.32,2019,0.0954
patch_002670,1,69.2924,93.27,2017,3.1756
patch_002671,1,10.8732,93.89,2020,1.7358
patch_002672,1,11.3812,99.11,2004,0.2744
patch_002673,1,26.2242,99.35,2004,2.0212
patch_002674,1,71.5597,89.57,2016,0.0
patch_002675,1,46.4304,97.11,2016,0.1193
patch_002676,1,21.0951,85.42,2022,0.0
patch_002678,1,20.3699,83.96,2005,0.5128
patch_002679,1,37.1881,98.09,2018,0.0
patch_002680,1,94.7669,99.02,2004,0.0
patch_002681,1,45.032,94.94,2004,1.13
patch_002682,1,18.27,95.7,2003,5.6359
patch_002683,1,39.3082,85.67,2017,4.1268
patch_002684,1,16.2921,62.87,2020,1.6459
patch_002686,1,23.6265,79.19,2025,3.7482
patch_002687,1,29.8701,99.54,2017,0.0
patch_002688,1,8.5748,99.79,2017,0.0
patch_002689,1,15.1915,99.79,2016,0.0
patch_002690,1,17.1376,99.74,2016,0.1908
patch_002691,0,0.0,99.88,0,0.0
patch_002692,1,0.0239,99.88,2012,0.0
patch_002693,1,0.0239,99.6,2004,0.0
patch_002694,0,0.0,98.88,0,0.0
patch_002695,0,0.0,93.28,0,0.0
patch_002696,0,0.0,97.04,0,0.0
patch_002697,1,0.2147,93.5,2012,0.0
patch_002698,1,0.0239,92.2,2012,0.0
patch_002700,1,0.7156,91.17,2024,0.0
patch_002701,0,0.0,78.51,0,0.0
patch_002702,1,0.0239,86.4,2002,0.0
patch_002703,0,0.0,96.61,0,0.0
patch_002704,0,0.0,95.4,0,0.0
patch_002705,0,0.0,94.92,0,0.0
patch_002706,0,0.0,96.55,0,0.0
patch_002707,0,0.0,94.77,0,0.0
patch_002708,0,0.0,83.29,0,0.0
patch_002709,0,0.0,91.63,0,0.0
patch_002710,0,0.0,98.31,0,0.0
patch_002711,1,24.9415,85.07,2004,1.1957
patch_002712,1,30.9804,68.72,2020,2.651
patch_002713,1,32.957,73.39,2010,0.0686
patch_002714,1,28.5131,67.8,2020,0.6649
patch_002715,1,83.6608,96.04,2011,0.0
patch_002716,1,30.5069,93.07,2017,0.0239
patch_002717,1,20.9962,91.24,2017,0.0954
patch_002718,1,29.7573,92.44,2004,0.9376
patch_002719,1,64.6311,91.86,2024,0.3325
patch_002720,1,96.553,94.71,2022,0.1193
patch_002721,1,94.2769,95.89,2023,0.0
patch_002722,1,59.8938,93.5,2024,0.0
patch_002723,1,3.5999,88.68,2024,0.0
patch_002724,0,0.0,83.94,0,0.0
patch_002725,0,0.0,95.06,0,0.0
patch_002726,1,0.1193,84.4,2024,0.0
patch_002727,0,0.0,89.11,0,0.0
patch_002728,0,0.0,89.66,0,0.0
patch_002729,0,0.0,73.91,0,0.0
patch_002730,0,0.0,88.14,0,0.0
patch_002731,0,0.0,77.85,0,0.0
patch_002732,1,0.0268,82.26,2016,0.0
patch_002733,1,0.1938,86.01,2016,0.0
patch_002734,0,0.0,94.67,0,0.0
patch_002735,0,0.0,98.07,0,0.0
patch_002740,1,36.4012,73.08,2025,5.595
patch_002741,1,60.4906,69.54,2016,6.5453
patch_002742,1,46.6292,79.11,2001,2.0659
patch_002743,1,8.572,64.54,2024,0.668
patch_002745,1,1.1689,71.88,2020,0.0
patch_002746,1,0.1909,58.46,2021,0.2863
patch_002748,1,3.7602,66.36,2007,0.4345
patch_002749,1,6.1653,58.38,2006,0.5075
patch_002750,1,2.0527,65.03,2023,0.0
patch_002751,1,0.182,99.81,2017,0.0
patch_002752,0,0.0,98.84,0,0.0
patch_002753,1,0.0239,99.35,2013,0.0
patch_002754,0,0.0,99.44,0,0.0
patch_002755,0,0.0,99.73,0,0.0
patch_002756,0,0.0,99.61,0,0.0
patch_002757,0,0.0,99.76,0,0.0
patch_002758,0,0.0,99.81,0,0.0
patch_002759,0,0.0,99.3,0,0.0
patch_002760,0,0.0,99.51,0,0.0
patch_002761,0,0.0,99.52,0,0.0
patch_002762,1,0.1193,99.64,2017,0.0
patch_002763,0,0.0,99.66,0,0.0
patch_002764,0,0.0,99.61,0,0.0
patch_002765,0,0.0,99.16,0,0.0
patch_002766,0,0.0,99.14,0,0.0
patch_002767,0,0.0,99.76,0,0.0
patch_002768,0,0.0,99.78,0,0.0
patch_002769,0,0.0,99.74,0,0.0
patch_002770,0,0.0,99.79,0,0.0
patch_002771,0,0.0,99.59,0,0.0
patch_002772,0,0.0,99.48,0,0.0
patch_002773,1,0.0716,99.66,2018,0.0477
patch_002774,0,0.0,99.68,0,0.0
patch_002775,0,0.0,99.49,0,0.0
patch_002776,0,0.0,99.54,0,0.0
patch_002777,0,0.0,99.56,0,0.0
patch_002778,0,0.0,99.53,0,0.0
patch_002779,0,0.0,99.55,0,0.0
patch_002780,0,0.0,99.77,0,0.0
patch_002781,1,0.8111,98.33,2017,0.0
patch_002782,1,0.334,98.41,2020,0.0
patch_002783,1,0.0239,99.58,2014,0.0
patch_002784,0,0.0,99.69,0,0.0
patch_002786,0,0.0,99.26,0,0.0
patch_002787,1,0.0239,99.47,2006,0.0
patch_002788,1,0.334,99.33,2020,0.0
patch_002789,0,0.0,99.48,0,0.0
patch_002790,0,0.0,98.57,0,0.0
patch_002791,0,0.0,97.57,0,0.0
patch_002792,0,0.0,98.99,0,0.0
patch_002793,0,0.0,99.4,0,0.0
patch_002794,1,0.3459,99.31,2021,0.1312
patch_002795,0,0.0,95.59,0,0.0
patch_002796,0,0.0,91.94,0,0.0
patch_002797,0,0.0,89.13,0,0.0
patch_002798,0,0.0,78.78,0,0.0477
patch_002799,1,0.3349,82.49,2024,0.0
patch_002800,1,13.2267,75.18,2024,0.0
patch_002801,1,4.645,71.58,2024,0.0
patch_002802,1,24.7036,79.44,2024,0.0
patch_002803,1,66.1124,71.28,2020,0.6971
patch_002804,1,48.2401,69.1,2021,2.8048
patch_002805,1,24.2586,78.78,2006,0.0371
patch_002806,1,32.3934,85.11,2005,0.0164
patch_002807,1,13.6994,77.23,2020,1.0306
patch_002808,1,41.1336,78.83,2020,0.6961
patch_002809,1,4.6381,91.81,2021,0.0
patch_002810,1,9.11,87.98,2014,0.7813
patch_002811,1,43.2837,89.74,2016,0.0477
patch_002812,1,60.7629,82.26,2004,0.167
patch_002813,1,59.6156,69.44,2004,0.5725
patch_002814,1,72.6896,93.07,2004,0.1908
patch_002815,1,41.4469,66.53,2002,0.2386
patch_002816,1,34.9465,81.27,2008,0.1193
patch_002817,1,22.3374,46.86,2001,0.0477
patch_002819,1,30.6401,63.77,2013,0.331
patch_002820,1,22.7493,60.89,2014,0.0477
patch_002821,1,38.1669,81.25,2006,0.0954
patch_002822,1,33.7269,66.26,2020,0.2624
patch_002823,1,40.5545,76.27,2013,0.5248
patch_002825,1,50.725,63.44,2017,0.3579
patch_002828,1,35.9898,72.78,2025,0.6202
patch_002829,1,17.6381,80.69,2002,0.0239
patch_002832,1,67.3186,77.88,2003,0.1909
patch_002834,1,45.7069,62.42,2001,1.4769
patch_002835,1,49.2867,77.94,2004,1.1768
patch_002838,1,33.4231,71.67,2006,0.167
patch_002840,1,44.816,57.22,2002,0.0954
patch_002841,1,12.5769,61.37,2001,0.3578
patch_002842,1,49.3964,93.53,2002,0.2147
patch_002843,1,52.2681,95.49,2004,0.3101
patch_002844,1,12.6184,93.24,2004,0.0
patch_002845,1,42.3353,92.68,2016,0.0
patch_002846,1,68.1245,81.57,2005,0.0239
patch_002847,1,42.0892,72.57,2019,0.3817
patch_002848,1,35.0008,77.3,2005,0.0716
patch_002849,1,56.9845,77.32,2004,0.2147
patch_002850,1,71.4877,84.51,2004,0.501
patch_002853,1,88.0589,89.63,2006,0.0
patch_002854,1,89.3993,98.3,2002,0.0
patch_002855,1,74.5621,89.42,2002,0.0
patch_002856,1,15.4401,79.42,2002,0.0
patch_002857,1,1.3833,92.9,2005,0.0477
patch_002858,1,36.2726,98.37,2010,0.0
patch_002859,1,15.3039,68.81,2005,0.5636
patch_002860,1,11.6098,87.71,2003,0.6704
patch_002863,1,40.9478,98.11,2002,0.668
patch_002864,1,66.6297,85.2,2017,0.0
patch_002865,1,48.1778,92.16,2010,0.09
patch_002866,1,1.2122,98.45,2015,0.2749
patch_002867,1,26.3285,59.7,2013,0.3101
patch_002868,1,55.857,77.94,2002,0.5666
patch_002870,1,30.6885,63.89,2010,0.0239
patch_002872,1,41.2393,64.58,2014,0.0
patch_002880,1,39.5588,97.3,2003,0.0
patch_002881,1,44.4082,98.24,2003,0.0
patch_002883,1,15.5396,56.46,2011,0.0
patch_002885,1,27.5632,62.56,2004,0.0477
patch_002886,1,18.4381,67.73,2004,0.0477
patch_002887,1,19.7889,60.17,2010,0.0
patch_002889,1,31.6942,59.27,2006,0.0
patch_002890,1,45.9614,66.81,2004,0.0716
patch_002892,1,26.2748,61.51,2007,0.0954
patch_002893,1,3.8563,70.06,2014,2.1192
patch_002894,1,9.7894,79.81,2024,4.4157
patch_002895,1,32.8822,99.4,2018,0.0
patch_002896,1,32.7712,98.35,2019,0.4592
patch_002897,1,50.1694,97.69,2014,0.6203
patch_002898,1,67.625,91.65,2023,0.0
